"subbasin","opcat_id","opcat_name"
12082,3265,"Lower Aire"
12083,3307,"Middle Aire"
12084,3307,"Middle Aire"
12085,3307,"Middle Aire"
12086,3265,"Lower Aire"
12087,3487,"Upper Calder"
12088,3307,"Middle Aire"
12089,3307,"Middle Aire"
12090,3265,"Lower Aire"
12091,3265,"Lower Aire"
12092,3307,"Middle Aire"
12093,3307,"Middle Aire"
12094,3265,"Lower Aire"
12095,3307,"Middle Aire"
12096,3307,"Middle Aire"
12097,3487,"Upper Calder"
12098,3265,"Lower Aire"
12099,3307,"Middle Aire"
12100,3265,"Lower Aire"
12101,3307,"Middle Aire"
12102,3265,"Lower Aire"
12103,3265,"Lower Aire"
12104,3265,"Lower Aire"
12105,3265,"Lower Aire"
12106,3307,"Middle Aire"
12107,3307,"Middle Aire"
12108,3265,"Lower Aire"
12109,3265,"Lower Aire"
12110,3265,"Lower Aire"
12111,3307,"Middle Aire"
12112,3487,"Upper Calder"
12113,3265,"Lower Aire"
12114,3307,"Middle Aire"
12115,3307,"Middle Aire"
12116,3265,"Lower Aire"
12117,3307,"Middle Aire"
12118,3307,"Middle Aire"
12119,3307,"Middle Aire"
12120,3265,"Lower Aire"
12121,3265,"Lower Aire"
12122,3487,"Upper Calder"
12123,3307,"Middle Aire"
12124,3265,"Lower Aire"
12125,3265,"Lower Aire"
12126,3307,"Middle Aire"
12127,3307,"Middle Aire"
12128,3265,"Lower Aire"
12129,3265,"Lower Aire"
12130,3265,"Lower Aire"
12131,3307,"Middle Aire"
12132,3487,"Upper Calder"
12133,3265,"Lower Aire"
12134,3265,"Lower Aire"
12135,3307,"Middle Aire"
12136,3265,"Lower Aire"
12137,3307,"Middle Aire"
12138,3307,"Middle Aire"
12139,3307,"Middle Aire"
12140,3265,"Lower Aire"
12141,3265,"Lower Aire"
12142,3307,"Middle Aire"
12143,3265,"Lower Aire"
12144,3307,"Middle Aire"
12145,3265,"Lower Aire"
12146,3487,"Upper Calder"
12147,3307,"Middle Aire"
12148,3265,"Lower Aire"
12149,3265,"Lower Aire"
12150,3265,"Lower Aire"
12151,3487,"Upper Calder"
12152,3265,"Lower Aire"
12153,3265,"Lower Aire"
12154,3307,"Middle Aire"
12155,3487,"Upper Calder"
12156,3307,"Middle Aire"
12157,3487,"Upper Calder"
12158,3307,"Middle Aire"
12159,3307,"Middle Aire"
12160,3487,"Upper Calder"
12161,3265,"Lower Aire"
12162,3265,"Lower Aire"
12163,3307,"Middle Aire"
12164,3307,"Middle Aire"
12165,3307,"Middle Aire"
12166,3265,"Lower Aire"
12167,3265,"Lower Aire"
12168,3307,"Middle Aire"
12169,3265,"Lower Aire"
12170,3487,"Upper Calder"
12171,3265,"Lower Aire"
12172,3265,"Lower Aire"
12173,3307,"Middle Aire"
12174,3265,"Lower Aire"
12175,3265,"Lower Aire"
12176,3265,"Lower Aire"
12177,3307,"Middle Aire"
12178,3487,"Upper Calder"
12179,3487,"Upper Calder"
12180,3307,"Middle Aire"
12181,3265,"Lower Aire"
12182,3265,"Lower Aire"
12183,3265,"Lower Aire"
12184,3265,"Lower Aire"
12185,3265,"Lower Aire"
12186,3265,"Lower Aire"
12187,3265,"Lower Aire"
12188,3265,"Lower Aire"
12189,3487,"Upper Calder"
12190,3307,"Middle Aire"
12191,3307,"Middle Aire"
12192,3487,"Upper Calder"
12193,3265,"Lower Aire"
12194,3307,"Middle Aire"
12195,3307,"Middle Aire"
12196,3265,"Lower Aire"
12197,3265,"Lower Aire"
12198,3307,"Middle Aire"
12199,3487,"Upper Calder"
12200,3487,"Upper Calder"
12201,3265,"Lower Aire"
12202,3307,"Middle Aire"
12203,3307,"Middle Aire"
12204,3487,"Upper Calder"
12205,3265,"Lower Aire"
12206,3307,"Middle Aire"
12207,3307,"Middle Aire"
12208,3307,"Middle Aire"
12209,3307,"Middle Aire"
12210,3265,"Lower Aire"
12211,3265,"Lower Aire"
12212,3265,"Lower Aire"
12213,3307,"Middle Aire"
12214,3487,"Upper Calder"
12215,3307,"Middle Aire"
12216,3265,"Lower Aire"
12217,3265,"Lower Aire"
12218,3265,"Lower Aire"
12219,3265,"Lower Aire"
12220,3307,"Middle Aire"
12221,3265,"Lower Aire"
12222,3487,"Upper Calder"
12223,3265,"Lower Aire"
12224,3307,"Middle Aire"
12225,3307,"Middle Aire"
12226,3307,"Middle Aire"
12227,3307,"Middle Aire"
12228,3307,"Middle Aire"
12229,3307,"Middle Aire"
12230,3487,"Upper Calder"
12231,3265,"Lower Aire"
12232,3310,"Middle Calder"
12233,3310,"Middle Calder"
12234,3310,"Middle Calder"
12235,3265,"Lower Aire"
12236,3307,"Middle Aire"
12237,3265,"Lower Aire"
12238,3265,"Lower Aire"
12239,3265,"Lower Aire"
12240,3265,"Lower Aire"
12241,3265,"Lower Aire"
12242,3487,"Upper Calder"
12243,3265,"Lower Aire"
12244,3307,"Middle Aire"
12245,3265,"Lower Aire"
12246,3265,"Lower Aire"
12247,3265,"Lower Aire"
12248,3265,"Lower Aire"
12249,3265,"Lower Aire"
12250,3265,"Lower Aire"
12251,3265,"Lower Aire"
12252,3307,"Middle Aire"
12253,3310,"Middle Calder"
12254,3487,"Upper Calder"
12255,3307,"Middle Aire"
12256,3307,"Middle Aire"
12257,3307,"Middle Aire"
12258,3307,"Middle Aire"
12259,3307,"Middle Aire"
12260,3265,"Lower Aire"
12261,3265,"Lower Aire"
12262,3265,"Lower Aire"
12263,3265,"Lower Aire"
12264,3307,"Middle Aire"
12265,3265,"Lower Aire"
12266,3487,"Upper Calder"
12267,3487,"Upper Calder"
12268,3307,"Middle Aire"
12269,3487,"Upper Calder"
12270,3265,"Lower Aire"
12271,3307,"Middle Aire"
12272,3265,"Lower Aire"
12273,3265,"Lower Aire"
12274,3265,"Lower Aire"
12275,3265,"Lower Aire"
12276,3265,"Lower Aire"
12277,3265,"Lower Aire"
12278,3265,"Lower Aire"
12279,3265,"Lower Aire"
12280,3307,"Middle Aire"
12281,3265,"Lower Aire"
12282,3265,"Lower Aire"
12283,3310,"Middle Calder"
12284,3487,"Upper Calder"
12285,3265,"Lower Aire"
12286,3487,"Upper Calder"
12287,3265,"Lower Aire"
12288,3265,"Lower Aire"
12289,3265,"Lower Aire"
12290,3487,"Upper Calder"
12291,3487,"Upper Calder"
12292,3307,"Middle Aire"
12293,3265,"Lower Aire"
12294,3487,"Upper Calder"
12295,3487,"Upper Calder"
12296,3310,"Middle Calder"
12297,3487,"Upper Calder"
12298,3487,"Upper Calder"
12299,3265,"Lower Aire"
12300,3265,"Lower Aire"
12301,3265,"Lower Aire"
12302,3265,"Lower Aire"
12303,3487,"Upper Calder"
12304,3487,"Upper Calder"
12305,3487,"Upper Calder"
12306,3487,"Upper Calder"
12307,3265,"Lower Aire"
12308,3487,"Upper Calder"
12309,3487,"Upper Calder"
12310,3265,"Lower Aire"
12311,3310,"Middle Calder"
12312,3265,"Lower Aire"
12313,3265,"Lower Aire"
12314,3487,"Upper Calder"
12315,3265,"Lower Aire"
12316,3487,"Upper Calder"
12317,3265,"Lower Aire"
12318,3487,"Upper Calder"
12319,3307,"Middle Aire"
12320,3265,"Lower Aire"
12321,3265,"Lower Aire"
12322,3307,"Middle Aire"
12323,3265,"Lower Aire"
12324,3265,"Lower Aire"
12325,3310,"Middle Calder"
12326,3265,"Lower Aire"
12327,3265,"Lower Aire"
12328,3487,"Upper Calder"
12329,3265,"Lower Aire"
12330,3307,"Middle Aire"
12331,3310,"Middle Calder"
12332,3265,"Lower Aire"
12333,3265,"Lower Aire"
12334,3265,"Lower Aire"
12335,3265,"Lower Aire"
12336,3310,"Middle Calder"
12337,3307,"Middle Aire"
12338,3265,"Lower Aire"
12339,3310,"Middle Calder"
12340,3307,"Middle Aire"
12341,3310,"Middle Calder"
12342,3265,"Lower Aire"
12343,3265,"Lower Aire"
12344,3487,"Upper Calder"
12345,3265,"Lower Aire"
12346,3265,"Lower Aire"
12347,3265,"Lower Aire"
12348,3487,"Upper Calder"
12349,3310,"Middle Calder"
12350,3487,"Upper Calder"
12351,3265,"Lower Aire"
12352,3265,"Lower Aire"
12353,3265,"Lower Aire"
12354,3265,"Lower Aire"
12355,3265,"Lower Aire"
12356,3487,"Upper Calder"
12357,3265,"Lower Aire"
12358,3265,"Lower Aire"
12359,3310,"Middle Calder"
12360,3265,"Lower Aire"
12361,3265,"Lower Aire"
12362,3310,"Middle Calder"
12363,3487,"Upper Calder"
12364,3310,"Middle Calder"
12365,3265,"Lower Aire"
12366,3265,"Lower Aire"
12367,3265,"Lower Aire"
12368,3265,"Lower Aire"
12369,3265,"Lower Aire"
12370,3487,"Upper Calder"
12371,3487,"Upper Calder"
12372,3265,"Lower Aire"
12373,3265,"Lower Aire"
12374,3265,"Lower Aire"
12375,3310,"Middle Calder"
12376,3310,"Middle Calder"
12377,3265,"Lower Aire"
12378,3265,"Lower Aire"
12379,3487,"Upper Calder"
12380,3310,"Middle Calder"
12381,3265,"Lower Aire"
12382,3265,"Lower Aire"
12383,3265,"Lower Aire"
12384,3265,"Lower Aire"
12385,3265,"Lower Aire"
12386,3265,"Lower Aire"
12387,3265,"Lower Aire"
12388,3265,"Lower Aire"
12389,3487,"Upper Calder"
12390,3265,"Lower Aire"
12391,3265,"Lower Aire"
12392,3265,"Lower Aire"
12393,3265,"Lower Aire"
12394,3265,"Lower Aire"
12395,3265,"Lower Aire"
12396,3265,"Lower Aire"
12397,3310,"Middle Calder"
12398,3265,"Lower Aire"
12399,3265,"Lower Aire"
12400,3265,"Lower Aire"
12401,3265,"Lower Aire"
12402,3265,"Lower Aire"
12403,3265,"Lower Aire"
12404,3265,"Lower Aire"
12405,3265,"Lower Aire"
12406,3265,"Lower Aire"
12407,3310,"Middle Calder"
12408,3265,"Lower Aire"
12409,3265,"Lower Aire"
12410,3487,"Upper Calder"
12411,3310,"Middle Calder"
12412,3310,"Middle Calder"
12413,3265,"Lower Aire"
12414,3487,"Upper Calder"
12415,3265,"Lower Aire"
12416,3265,"Lower Aire"
12417,3265,"Lower Aire"
12418,3265,"Lower Aire"
12419,3310,"Middle Calder"
12420,3265,"Lower Aire"
12421,3265,"Lower Aire"
12422,3265,"Lower Aire"
12423,3265,"Lower Aire"
12424,3265,"Lower Aire"
12425,3265,"Lower Aire"
12426,3310,"Middle Calder"
12427,3310,"Middle Calder"
12428,3487,"Upper Calder"
12429,3310,"Middle Calder"
12430,3268,"Lower Calder"
12431,3310,"Middle Calder"
12432,3310,"Middle Calder"
12433,3265,"Lower Aire"
12434,3265,"Lower Aire"
12435,3268,"Lower Calder"
12436,3487,"Upper Calder"
12437,3310,"Middle Calder"
12438,3310,"Middle Calder"
12439,3310,"Middle Calder"
12440,3487,"Upper Calder"
12441,3310,"Middle Calder"
12442,3310,"Middle Calder"
12443,3265,"Lower Aire"
12444,3265,"Lower Aire"
12445,3310,"Middle Calder"
12446,3310,"Middle Calder"
12447,3487,"Upper Calder"
12448,3265,"Lower Aire"
12449,3487,"Upper Calder"
12450,3265,"Lower Aire"
12451,3265,"Lower Aire"
12452,3310,"Middle Calder"
12453,3265,"Lower Aire"
12454,3268,"Lower Calder"
12455,3265,"Lower Aire"
12456,3265,"Lower Aire"
12457,3487,"Upper Calder"
12458,3265,"Lower Aire"
12459,3265,"Lower Aire"
12460,3487,"Upper Calder"
12461,3487,"Upper Calder"
12462,3265,"Lower Aire"
12463,3265,"Lower Aire"
12464,3265,"Lower Aire"
12465,3265,"Lower Aire"
12466,3265,"Lower Aire"
12467,3310,"Middle Calder"
12468,3265,"Lower Aire"
12469,3265,"Lower Aire"
12470,3487,"Upper Calder"
12471,3265,"Lower Aire"
12472,3487,"Upper Calder"
12473,3310,"Middle Calder"
12474,3265,"Lower Aire"
12475,3487,"Upper Calder"
12476,3265,"Lower Aire"
12477,3265,"Lower Aire"
12478,3265,"Lower Aire"
12479,3265,"Lower Aire"
12480,3265,"Lower Aire"
12481,3310,"Middle Calder"
12482,3265,"Lower Aire"
12483,3265,"Lower Aire"
12484,3310,"Middle Calder"
12485,3487,"Upper Calder"
12486,3487,"Upper Calder"
12487,3487,"Upper Calder"
12488,3268,"Lower Calder"
12489,3265,"Lower Aire"
12490,3310,"Middle Calder"
12491,3265,"Lower Aire"
12492,3310,"Middle Calder"
12493,3310,"Middle Calder"
12494,3265,"Lower Aire"
12495,3265,"Lower Aire"
12496,3268,"Lower Calder"
12497,3487,"Upper Calder"
12498,3265,"Lower Aire"
12499,3310,"Middle Calder"
12500,3268,"Lower Calder"
12501,3487,"Upper Calder"
12502,3487,"Upper Calder"
12503,3268,"Lower Calder"
12504,3265,"Lower Aire"
12505,3310,"Middle Calder"
12506,3265,"Lower Aire"
12507,3268,"Lower Calder"
12508,3310,"Middle Calder"
12509,3265,"Lower Aire"
12510,3265,"Lower Aire"
12511,3487,"Upper Calder"
12512,3310,"Middle Calder"
12513,3265,"Lower Aire"
12514,3487,"Upper Calder"
12515,3310,"Middle Calder"
12516,3487,"Upper Calder"
12517,3265,"Lower Aire"
12518,3487,"Upper Calder"
12519,3265,"Lower Aire"
12520,3265,"Lower Aire"
12521,3310,"Middle Calder"
12522,3265,"Lower Aire"
12523,3265,"Lower Aire"
12524,3265,"Lower Aire"
12525,3310,"Middle Calder"
12526,3265,"Lower Aire"
12527,3487,"Upper Calder"
12528,3265,"Lower Aire"
12529,3265,"Lower Aire"
12530,3310,"Middle Calder"
12531,3265,"Lower Aire"
12532,3265,"Lower Aire"
12533,3268,"Lower Calder"
12534,3487,"Upper Calder"
12535,3310,"Middle Calder"
12536,3310,"Middle Calder"
12537,3487,"Upper Calder"
12538,3265,"Lower Aire"
12539,3310,"Middle Calder"
12540,3265,"Lower Aire"
12541,3268,"Lower Calder"
12542,3265,"Lower Aire"
12543,3487,"Upper Calder"
12544,3265,"Lower Aire"
12545,3265,"Lower Aire"
12546,3268,"Lower Calder"
12547,3265,"Lower Aire"
12548,3265,"Lower Aire"
12549,3310,"Middle Calder"
12550,3265,"Lower Aire"
12551,3310,"Middle Calder"
12552,3310,"Middle Calder"
12553,3265,"Lower Aire"
12554,3310,"Middle Calder"
12555,3310,"Middle Calder"
12556,3265,"Lower Aire"
12557,3265,"Lower Aire"
12558,3265,"Lower Aire"
12559,3268,"Lower Calder"
12560,3265,"Lower Aire"
12561,3265,"Lower Aire"
12562,3487,"Upper Calder"
12563,3268,"Lower Calder"
12564,3265,"Lower Aire"
12565,3265,"Lower Aire"
12566,3310,"Middle Calder"
12567,3265,"Lower Aire"
12568,3265,"Lower Aire"
12569,3268,"Lower Calder"
12570,3265,"Lower Aire"
12571,3487,"Upper Calder"
12572,3265,"Lower Aire"
12573,3310,"Middle Calder"
12574,3265,"Lower Aire"
12575,3265,"Lower Aire"
12576,3265,"Lower Aire"
12577,3310,"Middle Calder"
12578,3265,"Lower Aire"
12579,3265,"Lower Aire"
12580,3268,"Lower Calder"
12581,3265,"Lower Aire"
12582,3268,"Lower Calder"
12583,3310,"Middle Calder"
12584,3265,"Lower Aire"
12585,3265,"Lower Aire"
12586,3310,"Middle Calder"
12587,3487,"Upper Calder"
12588,3265,"Lower Aire"
12589,3310,"Middle Calder"
12590,3310,"Middle Calder"
12591,3265,"Lower Aire"
12592,3487,"Upper Calder"
12593,3310,"Middle Calder"
12594,3265,"Lower Aire"
12595,3265,"Lower Aire"
12596,3265,"Lower Aire"
12597,3487,"Upper Calder"
12598,3268,"Lower Calder"
12599,3487,"Upper Calder"
12600,3487,"Upper Calder"
12601,3265,"Lower Aire"
12602,3487,"Upper Calder"
12603,3310,"Middle Calder"
12604,3265,"Lower Aire"
12605,3268,"Lower Calder"
12606,3265,"Lower Aire"
12607,3487,"Upper Calder"
12608,3265,"Lower Aire"
12609,3265,"Lower Aire"
12610,3310,"Middle Calder"
12611,3265,"Lower Aire"
12612,3268,"Lower Calder"
12613,3268,"Lower Calder"
12614,3487,"Upper Calder"
12615,3265,"Lower Aire"
12616,3265,"Lower Aire"
12617,3487,"Upper Calder"
12618,3268,"Lower Calder"
12619,3265,"Lower Aire"
12620,3310,"Middle Calder"
12621,3310,"Middle Calder"
12622,3310,"Middle Calder"
12623,3310,"Middle Calder"
12624,3265,"Lower Aire"
12625,3310,"Middle Calder"
12626,3265,"Lower Aire"
12627,3268,"Lower Calder"
12628,3265,"Lower Aire"
12629,3487,"Upper Calder"
12630,3310,"Middle Calder"
12631,3487,"Upper Calder"
12632,3265,"Lower Aire"
12633,3310,"Middle Calder"
12634,3487,"Upper Calder"
12635,3268,"Lower Calder"
12636,3268,"Lower Calder"
12637,3268,"Lower Calder"
12638,3268,"Lower Calder"
12639,3268,"Lower Calder"
12640,3265,"Lower Aire"
12641,3268,"Lower Calder"
12642,3310,"Middle Calder"
12643,3265,"Lower Aire"
12644,3265,"Lower Aire"
12645,3487,"Upper Calder"
12646,3265,"Lower Aire"
12647,3265,"Lower Aire"
12648,3265,"Lower Aire"
12649,3265,"Lower Aire"
12650,3310,"Middle Calder"
12651,3310,"Middle Calder"
12652,3310,"Middle Calder"
12653,3265,"Lower Aire"
12654,3487,"Upper Calder"
12655,3310,"Middle Calder"
12656,3265,"Lower Aire"
12657,3487,"Upper Calder"
12658,3268,"Lower Calder"
12659,3268,"Lower Calder"
12660,3265,"Lower Aire"
12661,3265,"Lower Aire"
12662,3265,"Lower Aire"
12663,3265,"Lower Aire"
12664,3487,"Upper Calder"
12665,3310,"Middle Calder"
12666,3265,"Lower Aire"
12667,3268,"Lower Calder"
12668,3265,"Lower Aire"
12669,3487,"Upper Calder"
12670,3265,"Lower Aire"
12671,3265,"Lower Aire"
12672,3265,"Lower Aire"
12673,3265,"Lower Aire"
12674,3487,"Upper Calder"
12675,3265,"Lower Aire"
12676,3265,"Lower Aire"
12677,3265,"Lower Aire"
12678,3268,"Lower Calder"
12679,3310,"Middle Calder"
12680,3265,"Lower Aire"
12681,3268,"Lower Calder"
12682,3265,"Lower Aire"
12683,3487,"Upper Calder"
12684,3487,"Upper Calder"
12685,3310,"Middle Calder"
12686,3265,"Lower Aire"
12687,3265,"Lower Aire"
12688,3265,"Lower Aire"
12689,3310,"Middle Calder"
12690,3265,"Lower Aire"
12691,3268,"Lower Calder"
12692,3310,"Middle Calder"
12693,3265,"Lower Aire"
12694,3265,"Lower Aire"
12695,3265,"Lower Aire"
12696,3487,"Upper Calder"
12697,3265,"Lower Aire"
12698,3265,"Lower Aire"
12699,3265,"Lower Aire"
12700,3268,"Lower Calder"
12701,3265,"Lower Aire"
12702,3265,"Lower Aire"
12703,3265,"Lower Aire"
12704,3265,"Lower Aire"
12705,3265,"Lower Aire"
12706,3265,"Lower Aire"
12707,3265,"Lower Aire"
12708,3265,"Lower Aire"
12709,3310,"Middle Calder"
12710,3487,"Upper Calder"
12711,3310,"Middle Calder"
12712,3265,"Lower Aire"
12713,3310,"Middle Calder"
12714,3265,"Lower Aire"
12715,3487,"Upper Calder"
12716,3265,"Lower Aire"
12717,3265,"Lower Aire"
12718,3310,"Middle Calder"
12719,3268,"Lower Calder"
12720,3265,"Lower Aire"
12721,3487,"Upper Calder"
12722,3310,"Middle Calder"
12723,3265,"Lower Aire"
12724,3487,"Upper Calder"
12725,3268,"Lower Calder"
12726,3268,"Lower Calder"
12727,3265,"Lower Aire"
12728,3265,"Lower Aire"
12729,3487,"Upper Calder"
12730,3310,"Middle Calder"
12731,3265,"Lower Aire"
12732,3487,"Upper Calder"
12733,3265,"Lower Aire"
12734,3265,"Lower Aire"
12735,3265,"Lower Aire"
12736,3265,"Lower Aire"
12737,3265,"Lower Aire"
12738,3487,"Upper Calder"
12739,3487,"Upper Calder"
12740,3487,"Upper Calder"
12741,3310,"Middle Calder"
12742,3268,"Lower Calder"
12743,3268,"Lower Calder"
12744,3268,"Lower Calder"
12745,3265,"Lower Aire"
12746,3265,"Lower Aire"
12747,3310,"Middle Calder"
12748,3265,"Lower Aire"
12749,3310,"Middle Calder"
12750,3310,"Middle Calder"
12751,3268,"Lower Calder"
12752,3265,"Lower Aire"
12753,3310,"Middle Calder"
12754,3487,"Upper Calder"
12755,3268,"Lower Calder"
12756,3487,"Upper Calder"
12757,3310,"Middle Calder"
12758,3487,"Upper Calder"
12759,3268,"Lower Calder"
12760,3310,"Middle Calder"
12761,3487,"Upper Calder"
12762,3268,"Lower Calder"
12763,3310,"Middle Calder"
12764,3310,"Middle Calder"
12765,3268,"Lower Calder"
12766,3265,"Lower Aire"
12767,3310,"Middle Calder"
12768,3310,"Middle Calder"
12769,3265,"Lower Aire"
12770,3487,"Upper Calder"
12771,3487,"Upper Calder"
12772,3487,"Upper Calder"
12773,3265,"Lower Aire"
12774,3265,"Lower Aire"
12775,3265,"Lower Aire"
12776,3265,"Lower Aire"
12777,3487,"Upper Calder"
12778,3265,"Lower Aire"
12779,3265,"Lower Aire"
12780,3487,"Upper Calder"
12781,3268,"Lower Calder"
12782,3265,"Lower Aire"
12783,3487,"Upper Calder"
12784,3310,"Middle Calder"
12785,3310,"Middle Calder"
12786,3268,"Lower Calder"
12787,3265,"Lower Aire"
12788,3310,"Middle Calder"
12789,3310,"Middle Calder"
12790,3265,"Lower Aire"
12791,3265,"Lower Aire"
12792,3268,"Lower Calder"
12793,3265,"Lower Aire"
12794,3487,"Upper Calder"
12795,3310,"Middle Calder"
12796,3310,"Middle Calder"
12797,3268,"Lower Calder"
12798,3310,"Middle Calder"
12799,3487,"Upper Calder"
12800,3268,"Lower Calder"
12801,3487,"Upper Calder"
12802,3487,"Upper Calder"
12803,3265,"Lower Aire"
12804,3268,"Lower Calder"
12805,3268,"Lower Calder"
12806,3487,"Upper Calder"
12807,3268,"Lower Calder"
12808,3265,"Lower Aire"
12809,3268,"Lower Calder"
12810,3265,"Lower Aire"
12811,3265,"Lower Aire"
12812,3265,"Lower Aire"
12813,3310,"Middle Calder"
12814,3268,"Lower Calder"
12815,3268,"Lower Calder"
12816,3268,"Lower Calder"
12817,3487,"Upper Calder"
12818,3310,"Middle Calder"
12819,3265,"Lower Aire"
12820,3265,"Lower Aire"
12821,3265,"Lower Aire"
12822,3265,"Lower Aire"
12823,3310,"Middle Calder"
12824,3265,"Lower Aire"
12825,3310,"Middle Calder"
12826,3265,"Lower Aire"
12827,3265,"Lower Aire"
12828,3310,"Middle Calder"
12829,3310,"Middle Calder"
12830,3265,"Lower Aire"
12831,3487,"Upper Calder"
12832,3268,"Lower Calder"
12833,3265,"Lower Aire"
12834,3265,"Lower Aire"
12835,3265,"Lower Aire"
12836,3487,"Upper Calder"
12837,3268,"Lower Calder"
12838,3265,"Lower Aire"
12839,3265,"Lower Aire"
12840,3268,"Lower Calder"
12841,3265,"Lower Aire"
12842,3487,"Upper Calder"
12843,3310,"Middle Calder"
12844,3310,"Middle Calder"
12845,3265,"Lower Aire"
12846,3268,"Lower Calder"
12847,3310,"Middle Calder"
12848,3310,"Middle Calder"
12849,3268,"Lower Calder"
12850,3487,"Upper Calder"
12851,3310,"Middle Calder"
12852,3265,"Lower Aire"
12853,3265,"Lower Aire"
12854,3268,"Lower Calder"
12855,3265,"Lower Aire"
12856,3310,"Middle Calder"
12857,3487,"Upper Calder"
12858,3265,"Lower Aire"
12859,3487,"Upper Calder"
12860,3310,"Middle Calder"
12861,3268,"Lower Calder"
12862,3310,"Middle Calder"
12863,3268,"Lower Calder"
12864,3310,"Middle Calder"
12865,3487,"Upper Calder"
12866,3310,"Middle Calder"
12867,3310,"Middle Calder"
12868,3268,"Lower Calder"
12869,3265,"Lower Aire"
12870,3310,"Middle Calder"
12871,3265,"Lower Aire"
12872,3487,"Upper Calder"
12873,3265,"Lower Aire"
12874,3487,"Upper Calder"
12875,3310,"Middle Calder"
12876,3487,"Upper Calder"
12877,3310,"Middle Calder"
12878,3268,"Lower Calder"
12879,3268,"Lower Calder"
12880,3310,"Middle Calder"
12881,3265,"Lower Aire"
12882,3268,"Lower Calder"
12883,3268,"Lower Calder"
12884,3265,"Lower Aire"
12885,3310,"Middle Calder"
12886,3310,"Middle Calder"
12887,3310,"Middle Calder"
12888,3310,"Middle Calder"
12889,3268,"Lower Calder"
12890,3487,"Upper Calder"
12891,3268,"Lower Calder"
12892,3265,"Lower Aire"
12893,3265,"Lower Aire"
12894,3265,"Lower Aire"
12895,3268,"Lower Calder"
12896,3310,"Middle Calder"
12897,3265,"Lower Aire"
12898,3265,"Lower Aire"
12899,3268,"Lower Calder"
12900,3310,"Middle Calder"
12901,3310,"Middle Calder"
12902,3487,"Upper Calder"
12903,3265,"Lower Aire"
12904,3268,"Lower Calder"
12905,3265,"Lower Aire"
12906,3310,"Middle Calder"
12907,3310,"Middle Calder"
12908,3487,"Upper Calder"
12909,3310,"Middle Calder"
12910,3487,"Upper Calder"
12911,3487,"Upper Calder"
12912,3310,"Middle Calder"
12913,3268,"Lower Calder"
12914,3265,"Lower Aire"
12915,3487,"Upper Calder"
12916,3268,"Lower Calder"
12917,3268,"Lower Calder"
12918,3487,"Upper Calder"
12919,3265,"Lower Aire"
12920,3310,"Middle Calder"
12921,3310,"Middle Calder"
12922,3310,"Middle Calder"
12923,3268,"Lower Calder"
12924,3265,"Lower Aire"
12925,3268,"Lower Calder"
12926,3268,"Lower Calder"
12927,3310,"Middle Calder"
12928,3268,"Lower Calder"
12929,3268,"Lower Calder"
12930,3268,"Lower Calder"
12931,3265,"Lower Aire"
12932,3268,"Lower Calder"
12933,3487,"Upper Calder"
12934,3268,"Lower Calder"
12935,3265,"Lower Aire"
12936,3310,"Middle Calder"
12937,3310,"Middle Calder"
12938,3265,"Lower Aire"
12939,3310,"Middle Calder"
12940,3487,"Upper Calder"
12941,3487,"Upper Calder"
12942,3310,"Middle Calder"
12943,3268,"Lower Calder"
12944,3310,"Middle Calder"
12945,3265,"Lower Aire"
12946,3487,"Upper Calder"
12947,3310,"Middle Calder"
12948,3268,"Lower Calder"
12949,3268,"Lower Calder"
12950,3268,"Lower Calder"
12951,3310,"Middle Calder"
12952,3310,"Middle Calder"
12953,3268,"Lower Calder"
12954,3265,"Lower Aire"
12955,3487,"Upper Calder"
12956,3268,"Lower Calder"
12957,3268,"Lower Calder"
12958,3487,"Upper Calder"
12959,3487,"Upper Calder"
12960,3310,"Middle Calder"
12961,3268,"Lower Calder"
12962,3268,"Lower Calder"
12963,3487,"Upper Calder"
12964,3310,"Middle Calder"
12965,3310,"Middle Calder"
12966,3310,"Middle Calder"
12967,3310,"Middle Calder"
12968,3265,"Lower Aire"
12969,3268,"Lower Calder"
12970,3265,"Lower Aire"
12971,3487,"Upper Calder"
12972,3310,"Middle Calder"
12973,3268,"Lower Calder"
12974,3265,"Lower Aire"
12975,3268,"Lower Calder"
12976,3310,"Middle Calder"
12977,3268,"Lower Calder"
12978,3310,"Middle Calder"
12979,3268,"Lower Calder"
12980,3487,"Upper Calder"
12981,3310,"Middle Calder"
12982,3268,"Lower Calder"
12983,3268,"Lower Calder"
12984,3268,"Lower Calder"
12985,3487,"Upper Calder"
12986,3265,"Lower Aire"
12987,3268,"Lower Calder"
12988,3265,"Lower Aire"
12989,3487,"Upper Calder"
12990,3310,"Middle Calder"
12991,3310,"Middle Calder"
12992,3265,"Lower Aire"
12993,3268,"Lower Calder"
12994,3310,"Middle Calder"
12995,3268,"Lower Calder"
12996,3268,"Lower Calder"
12997,3265,"Lower Aire"
12998,3487,"Upper Calder"
12999,3310,"Middle Calder"
13000,3268,"Lower Calder"
13001,3265,"Lower Aire"
13002,3268,"Lower Calder"
13003,3268,"Lower Calder"
13004,3310,"Middle Calder"
13005,3268,"Lower Calder"
13006,3265,"Lower Aire"
13007,3310,"Middle Calder"
13008,3265,"Lower Aire"
13009,3268,"Lower Calder"
13010,3310,"Middle Calder"
13011,3487,"Upper Calder"
13012,3310,"Middle Calder"
13013,3310,"Middle Calder"
